Desc Checklist;Check Id;Check Code;Desc Check
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5554;400103;En el caso de ampliación de bastidor, comprobar que la fijación de los dos bastidores contiguos se realiza conforme a instrucciones del fabricante.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5555;400104;Comprobar que las estructuras de canaletas del repartidor, percheros de almacenamiento, y rutas de encaminamiento están instaladas conforme a norma.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5556;400105;Comprobar que las cabezas de cable o paneles de conectorización de f.o. se encuentran correctamente instaladas,sin cabeceos ni holguras no admisibles.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5557;400106;Comprobar que los cableados se han tendido de manera ordenada y están cosidas a perfil conforme a Norma. 
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5558;400107;Comprobar que los latiguillos se conectan de forma ordenada, sin cruces de pigtails, y que los paneles de acopladores se encuentran bien colocados, discurren por guiacanales conforma a norma, y con la longitud adecuada.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5559;400108;Comprobar y verificar que las bandejas de fibra y de transporte de fibra que se instalan encima de los repartidores, tienen las tolvas de salida alineadas con la boca del repartidor, dimensionadas de acuerdo a norma.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5560;400109;Comprobar que los módulos de E1se encuentran correctamente instalados,sin cabeceos ni holguras no admisibles.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5561;400110;Asegurar que los dispositivos led de seguimiento de circuitos y de Bastidor se encuentra instalado correctamente
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5562;400111;Comprobar que los conectores Siemens están correctamente enfrentados y enroscados y los latiguillos están peinados hasta el mazo de pares correspondiente.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5563;400112;Verificar que los paneles son angulados, ADCKrone de 24 ó 32 RJ45 Cat.6, se encuentran correctamente instaladas,sin cabeceos ni holguras no admisibles.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5564;400201;Comprobar que se ha completado la carga de datos en SEDRA 
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5565;400202;Comprobar que se ha cargado los datos en GIS
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5566;400203;Comprobar que se han cargado los datos en cualquier BD o fichero especificado en normativa de inventariado, aparte de SEDRA, ya codificado
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5567;400301;Documentación entregada: Mínimo (5): Doc.Proyecto/As-built, Replanteo, Pedido, Acta Autoaceptación, Rep.Fotográfico
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5568;400302;Comprobar que se ha realizado el 100% de la instalación, según el pedido/proyecto
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5569;400303;Todos los materiales sobrantes, así como los residuos que se hayan generado durante la instalación, tienen que haber sido retirados.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5570;400304;Si se observa algún desperfecto, que pudiera derivarse de la instalación, se deberá hacer constar en este informe.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5571;400305;Cualquier otro tipo de incidencia/reparo detectado en la auditoría no codificado en este checklist
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5572;500101;Verificar que todos los elementos que componen el equipo de energía alterna, no presentan signos de deterioro o desperfectos por manipulación inadecuada. 
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5573;500102;Verificar que existe en el emplazamiento la documentación del cuadro eléctrico (manual de uso y funcionamiento. etc.) 
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5574;500103;Verificar que el cuadro eléctrico instalado es de modelo y fabricante calificados por Orange.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5575;500104;Verificar la correcta ubicación y anclaje del cuadro.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5576;500105;Verificar la existencia de esquema eléctrico unifilar del Cuadro Eléctrico
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5577;500106;Verificar la existencia de rotulación de las protecciones existentes en el cuadro
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5578;500107;Verificar la existencia de protecciones contra sobretensiones
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5579;500108;Verificar la existencia de relé de presencia de tensión.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5580;500109;Verificar que los cableados de alimentación, alarmas y tierra son de la sección adecuada especificada por el fabricante y la norma de instalación. Verificar que dichos cableados discurren por las bandejas dispuestas en el emplazamiento.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5581;500110;Verificar el conexionado de tierra del cuadro a pletina de tierras del emplazamiento.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5582;500111;Verificar la transmisión de la alarmas de fallo de alimentación AC a de la caja de alarmas del emplazamiento. Verificar que cuando el cuadro se encuentra en funcionamiento y sin alarmas, no existen la alarma de fallo de red AC activa en panel de alarmas.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5583;500112;Si el cuadro esta equipado con control de Baliza, verificar la correcta transmisión de la alarma de Fallo de Baliza a panel de alarmas existente en el emplazamiento. Verificar que cuando el control de Baliza esta en funcionamiento correcto, no esta activa a alarma correspondiente en panel de alarmas
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5584;500113;Verificar el correcto etiquetado/rotulado del nuevo equipamiento instalado
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5585;500114;Verificar el correcto etiquetado/rotulado de los magnetotérmicos y disyuntores instalados
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5587;500202;Comprobar que se ha realizado el 100% de la instalación, según el pedido/proyecto
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5588;500203;Todos los materiales sobrantes, así como los residuos que se hayan generado durante la instalación, tienen que haber sido retirados.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5589;500204;Si se observa algún desperfecto, que pudiera derivarse de la instalación, se deberá hacer constar en este informe.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5590;500205;Cualquier otro tipo de incidencia/reparo detectado en la auditoría no codificado en este checklist
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5591;600101;Verificar que todos los elementos de baterías, no presentan signos de deterioro o desperfectos por manipulación inadecuada. 
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5592;600102;Verificar que existe en el emplazamiento la hoja de instrucciones y seguridad, estando esta en idioma castellano. 
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5593;600103;Verificar que las baterías instaladas son de modelo y fabricante calificados por Orange.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5594;600104;Verificar la correcta ubicación y conexionado de las baterías.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5595;600105;Verificar la existencia de protección magneto-térmica (disyuntor) de calibre adecuado para el conexionado de las baterías al equipo de energía, según recomendación del fabricante y la norma de instalación.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5596;600106;Verificar la existencia de sonda de temperatura y ubicada esta entre las baterías.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5597;600107;Verificar que los cableados de alimentación y sonda de temperatura, se encuentran embridados al bastidor, y son de la sección adecuada especificada por el fabricante y la norma de instalación.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5598;600108;Verificar el par de apriete de las conexiones de baterías, según recomendaciones del fabricante.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5599;600109;Verificar que los terminales de baterías no presentan signos de sulfatación o fogueo.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5600;600110;Verificar que las baterías instaladas disponen de una etiqueta de características, donde se refleja al menos: Fabricante, modelo y capacidad de la batería.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5601;600111;Verificar que las baterías instaladas, tienen serigrafiada o etiquetados la polaridad de los terminales.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5602;600201.1;Documentación entregada (NO errores administrativos) (GRAVE): Mínimo (5): Doc.Proyecto, Replanteo, Pedido, Acta Autoaceptación y Rep.Fotográfico
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5603;600202;Comprobar que se ha realizado el 100% de la instalación, según el pedido/proyecto
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5604;600203;Todos los materiales sobrantes, así como los residuos que se hayan generado durante la instalación, tienen que haber sido retirados.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5605;600204;Si se observa algún desperfecto, que pudiera derivarse de la instalación, se deberá hacer constar en este informe.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5606;600205;Cualquier otro tipo de incidencia/reparo detectado en la auditoría no codificado en este checklist
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5607;700101;Verificar que todos los elementos del panel de alarmas, no presentan signos de deterioro o desperfectos por manipulación inadecuada. 
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5608;700102;Verificar que existe en el emplazamiento, documentación sobre el panel de alarmas. 
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5609;700103;Verificar que el panel de alarmas instalados, es de modelo y fabricante calificados por Orange.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5610;700104;Verificar que los terminales de baterías no presentan signos de sulfatación o fogueo.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5611;700105;Verificar la correcta ubicación y conexionado del panel de alarmas.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5612;700106;Verificar la existencia de protección magneto-térmica y calibre adecuado para la alimentación desde cuadro AC a panel de alarmas según recomendación del fabricante y la norma de instalación. Verificar que el panel de alarmas se encuentra alimentado desde cuadro AC.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5613;700107;Verificar la existencia de batería/s internas en panel de alarmas, con objeto de dotarle de back up durante fallos de tensión AC.
g.3 - Visita en ejecución obra supervisada red móvil (BQC);5614;700108;Verificar que los cableados de alarmas discurren por las bandejas perimetrales instaladas en el emplazamiento.
